file_id,cell_line
6867,RT4
6868,MCF7
6869,A549
6870,CACO-2
6871,RT4
6872,RT4
6873,U-251 MG
6874,U-2 OS
6875,PC-3
6876,RT4
6877,CACO-2
6878,U-2 OS
6879,CACO-2
6880,U-251 MG
6881,A549
6882,U-2 OS
6883,U-251 MG
6884,PC-3
6885,CACO-2
6886,RT4
6887,HeLa
6888,HeLa
6889,HEK 293
6890,RT4
6891,RT4
6892,A549
6893,CACO-2
6894,CACO-2
6895,U-2 OS
6896,CACO-2
6897,HEK 293
6898,A549
6899,PC-3
6900,CACO-2
6901,MCF7
6902,HEK 293
6903,RT4
6904,MCF7
6905,U-251 MG
6906,A549
6907,MCF7
6908,U-251 MG
6909,RT4
6910,RT4
6911,HEK 293
6912,RT4
6913,PC-3
6914,CACO-2
6915,HEK 293
6916,HEK 293
6917,HEK 293
6918,HEK 293
6919,U-2 OS
6920,HeLa
6921,U-251 MG
6922,HeLa
6923,HEK 293
6924,PC-3
6925,CACO-2
6926,HeLa
6927,CACO-2
6928,U-251 MG
6929,RT4
6930,HeLa
6931,RT4
6932,HeLa
6933,MCF7
6934,PC-3
6935,U-251 MG
6936,RT4
6937,HEK 293
6938,HEK 293
6939,HeLa
6940,PC-3
6941,MCF7
6942,CACO-2
6943,HeLa
6944,MCF7
6945,U-251 MG
6946,HeLa
6947,A549
6948,U-251 MG
6949,RT4
6950,HEK 293
6951,HeLa
6952,U-2 OS
6953,CACO-2
6954,MCF7
6955,U-251 MG
6956,RT4
6957,PC-3
6958,RT4
6959,U-2 OS
6960,RT4
6961,HEK 293
6962,U-2 OS
6963,RT4
6964,A549
6965,PC-3
6966,U-251 MG
6967,U-251 MG
6968,RT4
6969,HeLa
6970,MCF7
6971,MCF7
6972,HEK 293
6973,U-2 OS
6974,PC-3
6975,PC-3
6976,MCF7
6977,RT4
6978,RT4
6979,PC-3
6980,HEK 293
6981,HeLa
6982,PC-3
6983,MCF7
6984,HeLa
6985,U-2 OS
6986,U-2 OS
6987,MCF7
6988,RT4
6989,U-2 OS
6990,A549
6991,RT4
6992,HeLa
6993,HEK 293
6994,RT4
6995,PC-3
6996,RT4
6997,RT4
6998,RT4
6999,CACO-2
7000,U-251 MG
7001,HEK 293
7002,RT4
7003,CACO-2
7004,HEK 293
7005,RT4
7006,PC-3
7007,HEK 293
7008,CACO-2
7009,PC-3
7010,PC-3
7011,A549
7012,PC-3
7013,MCF7
7014,HeLa
7015,CACO-2
7016,A549
7017,MCF7
7018,CACO-2
7019,MCF7
7020,HeLa
7021,U-2 OS
7022,HEK 293
7023,PC-3
7024,MCF7
7025,U-251 MG
7026,CACO-2
7027,HEK 293
7028,HeLa
7029,CACO-2
7030,MCF7
7031,MCF7
7032,HEK 293
7033,RT4
7034,HEK 293
7035,PC-3
7036,MCF7
7037,HEK 293
7038,HEK 293
7039,PC-3
7040,U-2 OS
7041,HEK 293
7042,HEK 293
7043,CACO-2
7044,PC-3
7045,MCF7
7046,RT4
7047,A549
7048,U-251 MG
7049,HEK 293
7050,RT4
7051,CACO-2
7052,HEK 293
7053,HEK 293
7054,RT4
7055,RT4
7056,RT4
7057,HeLa
7058,PC-3
7059,U-2 OS
7060,A549
7061,HeLa
7062,U-251 MG
7063,HEK 293
7064,U-2 OS
7065,U-2 OS
7066,RT4
7067,MCF7
7068,RT4
7069,CACO-2
7070,RT4
7071,U-2 OS
7072,HEK 293
7073,U-2 OS
7074,U-2 OS
7075,U-2 OS
7076,HEK 293
7077,HEK 293
7078,HeLa
7079,PC-3
7080,CACO-2
7081,U-2 OS
7082,U-251 MG
7083,A549
7084,U-251 MG
7085,U-251 MG
7086,RT4
7087,HeLa
7088,RT4
7089,HeLa
7090,CACO-2
7091,HEK 293
7092,RT4
7093,RT4
7094,CACO-2
7095,U-251 MG
7096,MCF7
7097,U-251 MG
7098,CACO-2
7099,U-251 MG
7100,HeLa
7101,RT4
7102,A549
7103,MCF7
7104,RT4
7105,PC-3
7106,CACO-2
7107,HEK 293
7108,PC-3
7109,HEK 293
7110,U-251 MG
7111,HEK 293
7112,U-2 OS
7113,CACO-2
7114,RT4
7115,CACO-2
7116,U-251 MG
7117,MCF7
7118,A549
7119,RT4
7120,HeLa
7121,HeLa
7122,PC-3
7123,MCF7
7124,CACO-2
7125,HEK 293
7126,RT4
7127,RT4
7128,HeLa
7129,HEK 293
7130,RT4
7131,RT4
7132,MCF7
7133,RT4
7134,HeLa
7135,RT4
7136,U-251 MG
7137,CACO-2
7138,U-2 OS
7139,RT4
7140,U-2 OS
7141,MCF7
7142,HEK 293
7143,CACO-2
7144,U-251 MG
7145,HEK 293
7146,RT4
7147,MCF7
7148,CACO-2
7149,HEK 293
7150,A549
7151,HEK 293
7152,HeLa
7153,HEK 293
7154,RT4
7155,MCF7
7156,CACO-2
7157,CACO-2
7158,HEK 293
7159,CACO-2
7160,RT4
7161,RT4
7162,HeLa
7163,HEK 293
7164,CACO-2
7165,RT4
7166,U-2 OS
7167,A549
7168,HEK 293
7169,HEK 293
7170,U-251 MG
7171,MCF7
7172,HEK 293
7173,CACO-2
7174,HEK 293
7175,HeLa
7176,CACO-2
7177,A549
7178,RT4
7179,MCF7
7180,RT4
7181,U-2 OS
7182,A549
7183,RT4
7184,HEK 293
7185,U-251 MG
7186,RT4
7187,HEK 293
7188,HEK 293
7189,HEK 293
7190,RT4
7191,U-251 MG
7192,CACO-2
7193,RT4
7194,U-2 OS
7195,RT4
7196,CACO-2
7197,MCF7
7198,RT4
7199,RT4
7200,RT4
7201,RT4
7202,RT4
7203,CACO-2
7204,A549
7205,PC-3
7206,HEK 293
7207,CACO-2
7208,RT4
7209,CACO-2
7210,HeLa
7211,CACO-2
7212,RT4
7213,HeLa
7214,CACO-2
7215,A549
7216,MCF7
7217,CACO-2
7218,RT4
7219,A549
7220,RT4
7221,A549
7222,CACO-2
7223,HEK 293
7224,HEK 293
7225,U-2 OS
7226,U-2 OS
7227,MCF7
7228,CACO-2
7229,HEK 293
7230,RT4
7231,A549
7232,MCF7
7233,U-251 MG
7234,CACO-2
7235,HEK 293
7236,HEK 293
7237,CACO-2
7238,U-251 MG
7239,CACO-2
7240,U-2 OS
7241,CACO-2
7242,U-2 OS
7243,RT4
7244,RT4
7245,RT4
7246,HeLa
7247,U-2 OS
7248,RT4
7249,CACO-2
7250,CACO-2
7251,HeLa
7252,CACO-2
7253,HEK 293
7254,U-251 MG
7255,RT4
7256,MCF7
7257,HEK 293
7258,CACO-2
7259,RT4
7260,PC-3
7261,CACO-2
7262,U-2 OS
7263,HEK 293
7264,RT4
7265,HEK 293
7266,U-2 OS
7267,RT4
7268,CACO-2
7269,RT4
7270,A549
7271,CACO-2
7272,CACO-2
7273,CACO-2
7274,CACO-2
7275,MCF7
7276,PC-3
7277,RT4
7278,CACO-2
7279,RT4
7280,CACO-2
7281,PC-3
7282,MCF7
7283,RT4
7284,RT4
7285,RT4
7286,U-2 OS
7287,CACO-2
7288,RT4
7289,A549
7290,HeLa
7291,HEK 293
7292,A549
7293,MCF7
7294,RT4
7295,RT4
7296,MCF7
7297,CACO-2
7298,MCF7
7299,U-251 MG
7300,HEK 293
7301,CACO-2
7302,CACO-2
7303,HeLa
7304,PC-3
7305,RT4
7306,MCF7
7307,U-2 OS
7308,RT4
7309,RT4
7310,U-251 MG
7311,RT4
7312,U-251 MG
7313,RT4
7314,CACO-2
7315,RT4
7316,HeLa
7317,U-251 MG
7318,CACO-2
7319,CACO-2
7320,U-251 MG
7321,MCF7
7322,HEK 293
7323,HEK 293
7324,RT4
7325,PC-3
7326,HEK 293
7327,HEK 293
7328,HEK 293
7329,CACO-2
7330,RT4
7331,CACO-2
7332,MCF7
7333,RT4
7334,HEK 293
7335,RT4
7336,RT4
7337,RT4
7338,U-2 OS
7339,HEK 293
7340,RT4
7341,HEK 293
7342,MCF7
7343,U-251 MG
7344,A549
7345,CACO-2
7346,U-2 OS
7347,U-2 OS
7348,RT4
7349,A549
7350,RT4
7351,RT4
7352,A549
7353,PC-3
7354,RT4
7355,A549
7356,MCF7
7357,RT4
7358,RT4
7359,HEK 293
7360,CACO-2
7361,U-251 MG
7362,HEK 293
7363,HEK 293
7364,A549
7365,CACO-2
7366,MCF7
7367,MCF7
7368,HEK 293
7369,U-2 OS
7370,HEK 293
7371,RT4
7372,RT4
7373,A549
7374,U-2 OS
7375,U-2 OS
7376,HeLa
7377,MCF7
7378,HEK 293
7379,HEK 293
7380,HEK 293
7381,U-251 MG
7382,RT4
7383,HEK 293
7384,CACO-2
7385,RT4
7386,U-251 MG
7387,A549
7388,PC-3
7389,MCF7
7390,MCF7
7391,U-251 MG
7392,MCF7
7393,HeLa
7394,CACO-2
7395,HEK 293
7396,RT4
7397,RT4
7398,HEK 293
7399,RT4
7400,RT4
7401,CACO-2
7402,CACO-2
7403,HeLa
7404,RT4
7405,U-251 MG
7406,A549
7407,HeLa
7408,RT4
7409,HeLa
7410,MCF7
7411,RT4
7412,MCF7
7413,CACO-2
7414,MCF7
7415,U-2 OS
7416,U-2 OS
7417,RT4
7418,MCF7
7419,MCF7
7420,U-2 OS
7421,HeLa
7422,RT4
7423,CACO-2
7424,MCF7
7425,HEK 293
7426,RT4
7427,U-251 MG
7428,CACO-2
7429,U-251 MG
7430,CACO-2
7431,RT4
7432,HEK 293
7433,PC-3
7434,RT4
7435,RT4
7436,PC-3
7437,U-251 MG
7438,MCF7
7439,HEK 293
7440,MCF7
7441,CACO-2
7442,RT4
7443,MCF7
7444,RT4
7445,RT4
7446,PC-3
7447,HEK 293
7448,HeLa
7449,U-2 OS
7450,CACO-2
7451,PC-3
7452,RT4
7453,HeLa
7454,RT4
7455,RT4
7456,HEK 293
7457,RT4
7458,RT4
7459,PC-3
7460,MCF7
7461,HeLa
7462,CACO-2
7463,A549
7464,RT4
7465,PC-3
7466,RT4
7467,U-2 OS
7468,HEK 293
7469,U-2 OS
7470,RT4
7471,MCF7
7472,CACO-2
7473,HEK 293
7474,CACO-2
7475,A549
7476,HeLa
7477,U-251 MG
7478,RT4
7479,HeLa
7480,RT4
7481,RT4
7482,HEK 293
7483,HEK 293
7484,MCF7
7485,HeLa
7486,CACO-2
7487,CACO-2
7488,HEK 293
7489,CACO-2
7490,RT4
7491,MCF7
7492,HEK 293
7493,HEK 293
7494,CACO-2
7495,RT4
7496,CACO-2
7497,U-251 MG
7498,MCF7
7499,RT4
7500,MCF7
7501,RT4
7502,HEK 293
7503,U-251 MG
7504,MCF7
7505,A549
7506,RT4
7507,U-251 MG
7508,HEK 293
7509,U-251 MG
7510,RT4
7511,HEK 293
7512,U-2 OS
7513,PC-3
7514,RT4
7515,CACO-2
7516,HEK 293
7517,HEK 293
7518,MCF7
7519,CACO-2
7520,CACO-2
7521,HeLa
7522,HEK 293
7523,HEK 293
7524,MCF7
7525,CACO-2
7526,RT4
7527,A549
7528,PC-3
7529,HEK 293
7530,HEK 293
7531,U-2 OS
7532,U-2 OS
7533,RT4
7534,RT4
7535,CACO-2
7536,U-251 MG
7537,CACO-2
7538,CACO-2
7539,RT4
7540,MCF7
7541,RT4
7542,MCF7
7543,A549
7544,CACO-2
7545,U-251 MG
7546,RT4
7547,PC-3
7548,CACO-2
7549,PC-3
7550,HeLa
7551,PC-3
7552,CACO-2
7553,HEK 293
7554,RT4
7555,RT4
7556,RT4
7557,A549
7558,RT4
7559,U-2 OS
7560,RT4
7561,MCF7
7562,RT4
7563,RT4
7564,RT4
7565,U-251 MG
7566,HeLa
7567,HeLa
7568,A549
7569,CACO-2
7570,CACO-2
7571,U-2 OS
7572,MCF7
7573,U-2 OS
7574,HeLa
7575,PC-3
7576,CACO-2
7577,PC-3
7578,RT4
7579,HeLa
7580,U-251 MG
7581,U-2 OS
7582,HEK 293
7583,MCF7
7584,U-251 MG
7585,RT4
7586,MCF7
7587,HEK 293
7588,U-2 OS
7589,HEK 293
7590,CACO-2
7591,A549
7592,U-251 MG
7593,U-2 OS
7594,RT4
7595,MCF7
7596,HeLa
7597,RT4
7598,HEK 293
7599,PC-3
7600,HeLa
7601,CACO-2
7602,HEK 293
7603,HEK 293
7604,MCF7
7605,RT4
7606,CACO-2
7607,HEK 293
7608,U-251 MG
7609,HEK 293
7610,A549
7611,RT4
7612,RT4
7613,MCF7
7614,A549
7615,HEK 293
7616,U-251 MG
7617,MCF7
7618,RT4
7619,MCF7
7620,A549
7621,RT4
7622,RT4
7623,CACO-2
7624,PC-3
7625,RT4
7626,RT4
7627,A549
7628,CACO-2
7629,CACO-2
7630,PC-3
7631,RT4
7632,CACO-2
7633,HEK 293
7634,U-2 OS
7635,MCF7
7636,A549
7637,U-2 OS
7638,MCF7
7639,RT4
7640,RT4
7641,MCF7
7642,CACO-2
7643,U-251 MG
7644,A549
7645,RT4
7646,CACO-2
7647,U-2 OS
7648,MCF7
7649,RT4
7650,U-2 OS
7651,MCF7
7652,U-2 OS
7653,MCF7
7654,RT4
7655,U-2 OS
7656,MCF7
7657,HeLa
7658,HEK 293
7659,CACO-2
7660,MCF7
7661,A549
7662,CACO-2
7663,A549
7664,CACO-2
7665,CACO-2
7666,MCF7
7667,HeLa
7668,HEK 293
7669,CACO-2
7670,RT4
7671,PC-3
7672,RT4
7673,HEK 293
7674,RT4
7675,HeLa
7676,RT4
7677,HeLa
7678,A549
7679,PC-3
7680,HEK 293
7681,HeLa
7682,A549
7683,RT4
7684,HeLa
7685,A549
7686,PC-3
7687,RT4
7688,U-2 OS
7689,HeLa
7690,U-2 OS
7691,CACO-2
7692,RT4
7693,A549
7694,U-2 OS
7695,MCF7
7696,PC-3
7697,MCF7
7698,A549
7699,RT4
7700,HEK 293
7701,CACO-2
7702,HEK 293
7703,RT4
7704,PC-3
7705,MCF7
7706,RT4
7707,CACO-2
7708,HEK 293
7709,HeLa
7710,U-251 MG
7711,HEK 293
7712,U-2 OS
7713,MCF7
7714,HEK 293
7715,CACO-2
7716,MCF7
7717,MCF7
7718,RT4
7719,RT4
7720,HEK 293
7721,U-2 OS
7722,CACO-2
7723,U-2 OS
7724,HEK 293
7725,HEK 293
7726,U-251 MG
7727,RT4
7728,HeLa
7729,CACO-2
7730,RT4
7731,RT4
7732,RT4
7733,U-2 OS
7734,RT4
7735,U-251 MG
7736,U-2 OS
7737,MCF7
7738,HeLa
7739,CACO-2
7740,RT4
7741,HeLa
7742,HEK 293
7743,PC-3
7744,RT4
7745,RT4
7746,RT4
7747,U-2 OS
7748,RT4
7749,U-251 MG
7750,RT4
7751,CACO-2
7752,RT4
7753,A549
7754,RT4
7755,RT4
7756,RT4
7757,RT4
7758,RT4
7759,U-2 OS
7760,CACO-2
7761,HEK 293
7762,CACO-2
7763,U-2 OS
7764,HEK 293
7765,HEK 293
7766,PC-3
7767,CACO-2
7768,HEK 293
7769,HEK 293
7770,CACO-2
7771,U-2 OS
7772,HeLa
7773,RT4
7774,U-251 MG
7775,RT4
7776,A549
7777,HEK 293
7778,MCF7
7779,CACO-2
7780,MCF7
7781,CACO-2
7782,RT4
7783,U-2 OS
7784,RT4
7785,U-251 MG
7786,U-251 MG
7787,MCF7
7788,U-2 OS
7789,CACO-2
7790,PC-3
7791,HEK 293
7792,RT4
7793,HEK 293
7794,PC-3
7795,U-251 MG
7796,MCF7
7797,RT4
7798,RT4
7799,HEK 293
7800,RT4
7801,HeLa
7802,U-251 MG
7803,CACO-2
7804,A549
7805,CACO-2
7806,MCF7
7807,HeLa
7808,HEK 293
7809,CACO-2
7810,HEK 293
7811,RT4
7812,U-2 OS
7813,HeLa
7814,RT4
7815,U-2 OS
7816,CACO-2
7817,A549
7818,U-251 MG
7819,PC-3
7820,CACO-2
7821,HeLa
7822,CACO-2
7823,HeLa
7824,HEK 293
7825,MCF7
7826,U-251 MG
7827,CACO-2
7828,U-2 OS
7829,RT4
7830,CACO-2
7831,MCF7
7832,HeLa
7833,U-2 OS
7834,RT4
7835,PC-3
7836,RT4
7837,CACO-2
7838,RT4
7839,RT4
7840,MCF7
7841,MCF7
7842,RT4
7843,A549
7844,U-251 MG
7845,HEK 293
7846,U-2 OS
7847,U-251 MG
7848,CACO-2
7849,HEK 293
7850,CACO-2
7851,RT4
7852,CACO-2
7853,RT4
7854,MCF7
7855,U-2 OS
7856,MCF7
7857,A549
7858,MCF7
7859,U-251 MG
7860,MCF7
7861,RT4
7862,MCF7
7863,RT4
7864,HeLa
7865,U-2 OS
7866,HEK 293
7867,HEK 293
7868,CACO-2
7869,HEK 293
7870,MCF7
7871,CACO-2
7872,RT4
7873,A549
7874,CACO-2
7875,U-2 OS
7876,U-251 MG
7877,CACO-2
7878,A549
7879,HEK 293
7880,CACO-2
7881,HEK 293
7882,U-251 MG
7883,HeLa
7884,RT4
7885,RT4
7886,HEK 293
7887,CACO-2
7888,HeLa
7889,HEK 293
7890,MCF7
7891,U-2 OS
7892,CACO-2
7893,HeLa
7894,CACO-2
7895,MCF7
7896,U-251 MG
7897,RT4
7898,RT4
7899,CACO-2
7900,RT4
7901,CACO-2
7902,MCF7
7903,U-251 MG
7904,CACO-2
7905,CACO-2
7906,HeLa
7907,MCF7
7908,RT4
7909,PC-3
7910,CACO-2
7911,MCF7
7912,CACO-2
7913,HeLa
7914,CACO-2
7915,RT4
7916,CACO-2
7917,PC-3
7918,U-2 OS
7919,U-251 MG
7920,U-2 OS
7921,HEK 293
7922,RT4
7923,U-2 OS
7924,A549
7925,U-251 MG
7926,MCF7
7927,CACO-2
7928,RT4
7929,HeLa
7930,RT4
7931,RT4
7932,RT4
7933,RT4
7934,HEK 293
7935,RT4
7936,CACO-2
7937,A549
7938,CACO-2
7939,CACO-2
7940,RT4
7941,RT4
7942,U-251 MG
7943,U-2 OS
7944,HeLa
7945,HEK 293
7946,HEK 293
7947,HEK 293
7948,HEK 293
7949,U-2 OS
7950,RT4
7951,CACO-2
7952,HEK 293
7953,U-2 OS
7954,A549
7955,HeLa
7956,MCF7
7957,MCF7
7958,HeLa
7959,RT4
7960,CACO-2
7961,HeLa
7962,RT4
7963,CACO-2
7964,MCF7
7965,PC-3
7966,U-251 MG
7967,RT4
7968,MCF7
7969,U-2 OS
7970,MCF7
7971,HEK 293
7972,HEK 293
7973,U-2 OS
7974,U-2 OS
7975,HEK 293
7976,A549
7977,U-2 OS
7978,MCF7
7979,CACO-2
7980,RT4
7981,CACO-2
7982,CACO-2
7983,CACO-2
7984,U-2 OS
7985,RT4
7986,HeLa
7987,RT4
7988,RT4
7989,HEK 293
7990,MCF7
7991,MCF7
7992,RT4
7993,HeLa
7994,RT4
7995,A549
7996,PC-3
7997,HEK 293
7998,RT4
7999,RT4
8000,MCF7
8001,CACO-2
8002,U-2 OS
8003,HEK 293
8004,HeLa
8005,MCF7
8006,HEK 293
8007,RT4
8008,RT4
8009,U-2 OS
8010,HeLa
8011,RT4
8012,RT4
8013,U-2 OS
8014,U-251 MG
8015,U-2 OS
8016,CACO-2
8017,HeLa
8018,HeLa
8019,RT4
8020,CACO-2
8021,U-251 MG
8022,MCF7
8023,MCF7
8024,HEK 293
8025,CACO-2
8026,U-251 MG
8027,U-251 MG
8028,CACO-2
8029,RT4
8030,CACO-2
8031,MCF7
8032,U-2 OS
8033,CACO-2
8034,U-2 OS
8035,CACO-2
8036,U-2 OS
8037,CACO-2
8038,MCF7
8039,PC-3
8040,HEK 293
8041,RT4
8042,HEK 293
8043,U-2 OS
8044,RT4
8045,U-2 OS
8046,MCF7
8047,PC-3
8048,RT4
8049,RT4
8050,A549
8051,MCF7
8052,A549
8053,U-2 OS
8054,CACO-2
8055,PC-3
8056,MCF7
8057,CACO-2
8058,RT4
8059,U-251 MG
8060,RT4
8061,RT4
8062,HeLa
8063,CACO-2
8064,U-2 OS
8065,CACO-2
8066,U-2 OS
8067,A549
8068,U-2 OS
8069,CACO-2
8070,RT4
8071,U-2 OS
8072,RT4
8073,MCF7
8074,U-251 MG
8075,CACO-2
8076,U-251 MG
8077,PC-3
8078,U-251 MG
8079,CACO-2
8080,HeLa
8081,MCF7
8082,RT4
8083,CACO-2
8084,HeLa
8085,CACO-2
8086,MCF7
8087,A549
8088,RT4
8089,U-2 OS
8090,CACO-2
8091,PC-3
8092,U-2 OS
8093,HEK 293
8094,CACO-2
8095,MCF7
8096,HEK 293
8097,RT4
8098,U-251 MG
8099,MCF7
8100,PC-3
8101,HEK 293
8102,HeLa
8103,CACO-2
8104,PC-3
8105,U-251 MG
8106,PC-3
8107,RT4
8108,RT4
8109,CACO-2
8110,RT4
8111,HEK 293
8112,HEK 293
8113,PC-3
8114,MCF7
8115,RT4
8116,U-251 MG
8117,CACO-2
8118,U-2 OS
8119,RT4
8120,HEK 293
8121,MCF7
8122,A549
8123,MCF7
8124,PC-3
8125,CACO-2
8126,PC-3
8127,MCF7
8128,HEK 293
8129,A549
8130,MCF7
8131,HeLa
8132,U-2 OS
8133,U-2 OS
8134,MCF7
8135,RT4
8136,CACO-2
8137,RT4
8138,HEK 293
8139,CACO-2
8140,RT4
8141,U-251 MG
8142,MCF7
8143,MCF7
8144,CACO-2
8145,HEK 293
8146,U-2 OS
8147,RT4
8148,RT4
8149,U-251 MG
8150,HeLa
8151,U-2 OS
8152,RT4
8153,A549
8154,MCF7
8155,RT4
8156,CACO-2
8157,U-251 MG
8158,U-2 OS
8159,RT4
8160,RT4
8161,PC-3
8162,U-251 MG
8163,U-2 OS
8164,MCF7
8165,HeLa
8166,CACO-2
8167,MCF7
8168,RT4
8169,RT4
8170,HEK 293
8171,PC-3
8172,MCF7
8173,MCF7
8174,A549
8175,HEK 293
8176,U-251 MG
8177,CACO-2
8178,RT4
8179,HEK 293
8180,CACO-2
8181,RT4
8182,RT4
8183,U-251 MG
8184,CACO-2
8185,MCF7
8186,RT4
8187,CACO-2
8188,U-251 MG
8189,HEK 293
8190,CACO-2
8191,HEK 293
8192,HEK 293
8193,HEK 293
8194,CACO-2
8195,HeLa
8196,CACO-2
8197,PC-3
8198,RT4
8199,A549
8200,A549
8201,U-2 OS
8202,CACO-2
8203,HeLa
8204,A549
8205,RT4
8206,PC-3
8207,HeLa
8208,CACO-2
8209,PC-3
8210,U-2 OS
8211,HEK 293
8212,RT4
8213,A549
8214,MCF7
8215,RT4
8216,HEK 293
8217,CACO-2
8218,U-251 MG
8219,U-251 MG
8220,U-251 MG
8221,A549
8222,RT4
8223,RT4
8224,HEK 293
8225,HEK 293
8226,RT4
8227,MCF7
8228,U-251 MG
8229,U-251 MG
8230,HEK 293
8231,CACO-2
8232,PC-3
8233,HEK 293
8234,RT4
8235,MCF7
8236,U-251 MG
8237,RT4
8238,HEK 293
8239,CACO-2
8240,HEK 293
8241,RT4
8242,RT4
8243,CACO-2
8244,HEK 293
8245,MCF7
8246,PC-3
8247,HEK 293
8248,MCF7
8249,U-251 MG
8250,HeLa
8251,MCF7
8252,CACO-2
8253,MCF7
8254,HeLa
8255,RT4
8256,MCF7
8257,HEK 293
8258,RT4
8259,HEK 293
8260,HEK 293
8261,CACO-2
8262,PC-3
8263,HEK 293
8264,MCF7
8265,U-2 OS
8266,HEK 293
8267,RT4
8268,CACO-2
8269,RT4
8270,CACO-2
8271,RT4
8272,CACO-2
8273,RT4
8274,RT4
8275,HEK 293
8276,PC-3
8277,MCF7
8278,RT4
8279,CACO-2
8280,CACO-2
8281,HEK 293
8282,RT4
8283,A549
8284,CACO-2
8285,PC-3
8286,CACO-2
8287,A549
8288,U-251 MG
8289,MCF7
8290,HeLa
8291,PC-3
8292,CACO-2
8293,CACO-2
8294,A549
8295,RT4
8296,HEK 293
8297,MCF7
8298,HeLa
8299,RT4
8300,RT4
8301,U-251 MG
8302,HeLa
8303,U-2 OS
8304,U-2 OS
8305,MCF7
8306,RT4
8307,MCF7
8308,U-2 OS
8309,CACO-2
8310,U-2 OS
8311,HeLa
8312,HEK 293
8313,RT4
8314,U-2 OS
8315,U-2 OS
8316,MCF7
8317,CACO-2
8318,HEK 293
8319,PC-3
8320,RT4
8321,HEK 293
8322,RT4
8323,RT4
8324,RT4
8325,RT4
8326,MCF7
8327,A549
8328,U-2 OS
8329,U-251 MG
8330,CACO-2
8331,MCF7
8332,U-251 MG
8333,CACO-2
8334,U-2 OS
8335,RT4
8336,CACO-2
8337,RT4
8338,PC-3
8339,CACO-2
8340,RT4
8341,A549
8342,CACO-2
8343,CACO-2
8344,U-2 OS
8345,CACO-2
8346,CACO-2
8347,U-2 OS
8348,U-2 OS
8349,PC-3
8350,HeLa
8351,HeLa
8352,MCF7
8353,CACO-2
8354,HEK 293
8355,HEK 293
8356,HEK 293
8357,CACO-2
8358,RT4
8359,MCF7
8360,CACO-2
8361,MCF7
8362,CACO-2
8363,RT4
8364,RT4
8365,U-2 OS
8366,RT4
8367,RT4
8368,CACO-2
8369,PC-3
8370,HeLa
8371,U-2 OS
8372,RT4
8373,HEK 293
8374,CACO-2
8375,U-2 OS
8376,RT4
8377,MCF7
8378,HeLa
8379,U-2 OS
8380,A549
8381,RT4
8382,CACO-2
8383,RT4
8384,CACO-2
8385,HEK 293
8386,HeLa
8387,HEK 293
8388,HEK 293
8389,RT4
8390,RT4
8391,MCF7
8392,RT4
8393,RT4
8394,CACO-2
8395,MCF7
8396,CACO-2
8397,RT4
8398,RT4
8399,RT4
8400,MCF7
8401,A549
8402,RT4
8403,HeLa
8404,U-2 OS
8405,U-251 MG
8406,RT4
8407,U-2 OS
8408,RT4
8409,RT4
8410,U-2 OS
8411,MCF7
8412,U-251 MG
8413,RT4
8414,PC-3
8415,U-2 OS
8416,A549
8417,U-2 OS
8418,HeLa
8419,HEK 293
8420,RT4
8421,RT4
8422,RT4
8423,MCF7
8424,CACO-2
8425,HeLa
8426,RT4
8427,U-251 MG
8428,RT4
8429,U-251 MG
8430,CACO-2
8431,HEK 293
8432,CACO-2
8433,HEK 293
8434,HEK 293
8435,RT4
8436,CACO-2
8437,HEK 293
8438,HEK 293
8439,MCF7
8440,MCF7
8441,U-2 OS
8442,RT4
8443,HEK 293
8444,U-251 MG
8445,HEK 293
8446,HeLa
8447,RT4
8448,MCF7
8449,RT4
8450,RT4
8451,HEK 293
8452,MCF7
8453,A549
8454,A549
8455,HEK 293
8456,U-2 OS
8457,RT4
8458,MCF7
8459,CACO-2
8460,RT4
8461,MCF7
8462,RT4
8463,CACO-2
8464,HeLa
8465,A549
8466,U-2 OS
8467,U-251 MG
8468,HEK 293
8469,U-251 MG
8470,RT4
8471,A549
8472,MCF7
8473,U-2 OS
8474,U-251 MG
8475,A549
8476,U-251 MG
8477,RT4
8478,CACO-2
8479,RT4
8480,MCF7
8481,RT4
8482,RT4
8483,HEK 293
8484,CACO-2
8485,A549
8486,CACO-2
8487,RT4
8488,HEK 293
8489,RT4
8490,U-251 MG
8491,RT4
8492,CACO-2
8493,HeLa
8494,MCF7
8495,RT4
8496,MCF7
8497,A549
8498,CACO-2
8499,RT4
8500,CACO-2
8501,MCF7
8502,U-2 OS
8503,HEK 293
8504,RT4
8505,U-251 MG
8506,MCF7
8507,CACO-2
8508,MCF7
8509,CACO-2
8510,MCF7
8511,RT4
8512,U-2 OS
8513,HEK 293
8514,RT4
8515,U-251 MG
8516,U-2 OS
8517,U-2 OS
8518,RT4
8519,HeLa
8520,HeLa
8521,RT4
8522,HEK 293
8523,PC-3
8524,PC-3
8525,RT4
8526,HEK 293
8527,RT4
8528,HeLa
8529,CACO-2
8530,CACO-2
8531,HEK 293
8532,CACO-2
8533,CACO-2
8534,HeLa
8535,CACO-2
8536,RT4
8537,U-2 OS
8538,MCF7
8539,RT4
8540,PC-3
8541,CACO-2
8542,RT4
8543,CACO-2
8544,RT4
8545,RT4
8546,U-2 OS
8547,RT4
8548,U-2 OS
8549,RT4
8550,U-251 MG
8551,RT4
8552,A549
8553,HEK 293
8554,U-251 MG
